FIPST,STABR,LEAID,LEA_NAME,MSTREET_1,MSTREET_2,MSTREET_3,MCITY,MSTATE,MZIP,MZIP4,LSTREET_1,LSTREET_2,LSTREET_3,LCITY,LSTATE,LZIP,LZIP4,PHONE,LEA_TYPE_TEXT,All Students - American Indian/Alaska Native,All Students - Asian,All Students - Black,All Students - Hispanic,All Students - Two or More Races,All Students - Hawaiian Native / Pacific Islander,All Students - White,All Students,Grant Amount
48,TX,4825790,KLONDIKE ISD,2911 COUNTY RD H,,,LAMESA,TX,79331,4967,2911 CO RD H,,,LAMESA,TX,79331,4967,(806)462-7334,Regular public school district that is not a component of a supervisory union,1,2,2,88,3,0,163,259,
48,TX,4825800,KNIPPA ISD,P O BOX 99,,,KNIPPA,TX,78870,99,100 KESSLER LN,,,KNIPPA,TX,78870,99,(830)934-2176,Regular public school district that is not a component of a supervisory union,1,9,1,252,1,0,182,446,
48,TX,4825870,KNOX CITY-O'BRIEN CISD,606 E MAIN ST,,,KNOX CITY,TX,79529,2226,606 E MAIN ST,,,KNOX CITY,TX,79529,2226,(940)657-3521,Regular public school district that is not a component of a supervisory union,2,0,12,161,9,0,129,313,
48,TX,4825890,KOPPERL ISD,P O BOX 67,,,KOPPERL,TX,76652,67,175 CR 1240,,,KOPPERL,TX,76652,67,(254)889-3502,Regular public school district that is not a component of a supervisory union,0,0,0,30,0,0,189,219,
48,TX,4825920,KOUNTZE ISD,P O BOX 460,,,KOUNTZE,TX,77625,460,160 W VAUGHN ST,,,KOUNTZE,TX,77625,460,(409)246-3352,Regular public school district that is not a component of a supervisory union,5,7,142,69,25,1,924,1173,
48,TX,4825950,KRESS ISD,200 E 5TH,,,KRESS,TX,79052,,200 E 5TH,,,KRESS,TX,79052,,(806)684-2652,Regular public school district that is not a component of a supervisory union,1,0,10,157,0,2,91,261,
48,TX,4825980,KRUM ISD,1200 BOBCAT BLVD,,,KRUM,TX,76249,6908,1200 BOBCAT BLVD,,,KRUM,TX,76249,6908,(940)482-2501,Regular public school district that is not a component of a supervisory union,9,9,50,560,54,1,1410,2093,
48,TX,4826040,LA FERIA ISD,P O BOX 1159,,,LA FERIA,TX,78559,1159,505 N VILLARREAL ST,,,LA FERIA,TX,78559,,(956)797-8300,Regular public school district that is not a component of a supervisory union,1,1,8,3441,16,0,98,3565,
48,TX,4826070,LA GLORIA ISD,182 E COUNTY RD 401,,,FALFURRIAS,TX,78355,9712,182 E COUNTY RD 401,,,FALURRIAS,TX,78355,9712,(361)325-2330,Regular public school district that is not a component of a supervisory union,0,0,1,113,0,0,3,117,
48,TX,4826100,LA GRANGE ISD,P O BOX 100,,,LA GRANGE,TX,78945,100,560 N MONROE,,,LA GRANGE,TX,78945,2819,(979)968-7000,Regular public school district that is not a component of a supervisory union,3,12,197,776,51,0,958,1997,
48,TX,4826130,LA JOYA ISD,201 E EXPY 83,,,LA JOYA,TX,78560,2009,201 E EXPY 83,,,LA JOYA,TX,78560,2009,(956)323-2005,Regular public school district that is not a component of a supervisory union,5,8,8,29405,2,0,72,29500,
48,TX,4826160,LA MARQUE ISD,P O BOX 7,,,LA MARQUE,TX,77568,7,1727 BAYOU RD,,,LA MARQUE,TX,77568,7,(409)938-4251,Regular public school district that is not a component of a supervisory union,,,,,,,,,
48,TX,4826190,LA PORTE ISD,1002 SAN JACINTO ST,,,LA PORTE,TX,77571,6496,1002 SAN JACINTO ST,,,LA PORTE,TX,77571,6496,(281)604-7050,Regular public school district that is not a component of a supervisory union,51,70,513,3657,213,8,3201,7713,
48,TX,4826220,LAPOYNOR ISD,13155 HWY 175 E,,,LARUE,TX,75770,,13155 HWY 175 E,,,LARUE,TX,75770,,(903)876-4057,Regular public school district that is not a component of a supervisory union,1,1,45,45,2,0,371,465,
48,TX,4826250,LA PRYOR ISD,P O BOX 519,,,LA PRYOR,TX,78872,519,311 E HWY 57,,,LA PRYOR,TX,78872,519,(830)365-4000,Regular public school district that is not a component of a supervisory union,0,0,0,450,1,0,31,482,
48,TX,4826280,LA VEGA ISD,400 E LOOP 340,,,WACO,TX,76705,3096,400 E LOOP 340,,,WACO,TX,76705,3096,(254)299-6700,Regular public school district that is not a component of a supervisory union,8,2,837,1689,65,0,515,3116,
48,TX,4826310,LA VERNIA ISD,315 BLUEBONNET RD,,,LA VERNIA,TX,78121,9554,13600 US HWY 87 W,,,LA VERNIA,TX,78121,9554,(830)779-6600,Regular public school district that is not a component of a supervisory union,14,5,34,952,63,0,2220,3288,
48,TX,4826340,LA VILLA ISD,P O BOX 9,,,LA VILLA,TX,78562,9,500 E 9TH ST,,,LA VILLA,TX,78562,9,(956)262-4755,Regular public school district that is not a component of a supervisory union,0,0,0,594,0,0,2,596,
48,TX,4826370,LACKLAND ISD,2460 KENLY AVE BLDG 8265,,,SAN ANTONIO,TX,78236,1244,2460 KENLY AVE BLDG 8265,,,SAN ANTONIO,TX,78236,1244,(210)357-5000,Regular public school district that is not a component of a supervisory union,3,11,191,233,112,13,475,1038,
48,TX,4826400,LAGO VISTA ISD,P O BOX 4929,,,LAGO VISTA,TX,78645,9,8039 BAR K RANCH RD,,,LAGO VISTA,TX,78645,1,(512)267-8300,Regular public school district that is not a component of a supervisory union,6,4,11,298,54,5,1071,1449,
48,TX,4826430,LAKE DALLAS ISD,P O BOX 548,,,LAKE DALLAS,TX,75065,548,104 SWISHER RD,,,LAKE DALLAS,TX,75065,2629,(940)497-4039,Regular public school district that is not a component of a supervisory union,34,99,316,1130,213,4,2167,3963,
48,TX,4826470,LAKE TRAVIS ISD,3322 RANCH RD 620 S,,,AUSTIN,TX,78738,6801,3322 RANCH RD 620 S,,,AUSTIN,TX,78738,6801,(512)533-6000,Regular public school district that is not a component of a supervisory union,25,554,124,1977,407,6,6732,9825,
48,TX,4826490,LAKE WORTH ISD,6805 TELEPHONE RD,,,LAKE WORTH,TX,76135,2899,6805 TELEPHONE RD,,,LAKE WORTH,TX,76135,2899,(817)306-4205,Regular public school district that is not a component of a supervisory union,18,31,507,1998,97,4,852,3507,
48,TX,4826580,LAMAR CISD,3911 AVE I,,,ROSENBERG,TX,77471,3901,3911 AVE I,,,ROSENBERG,TX,77471,3901,(832)223-0000,Regular public school district that is not a component of a supervisory union,91,2050,5879,13607,739,46,8417,30829,
48,TX,4826610,LAMESA ISD,P O BOX 261,,,LAMESA,TX,79331,261,212 N HOUSTON,,,LAMESA,TX,79331,5442,(806)872-5461,Regular public school district that is not a component of a supervisory union,7,11,78,1626,14,3,275,2014,
48,TX,4826640,LAMPASAS ISD,207 W 8TH ST,,,LAMPASAS,TX,76550,3125,207 W 8TH ST,,,LAMPASAS,TX,76550,3125,(512)556-6224,Regular public school district that is not a component of a supervisory union,24,31,80,902,137,18,2178,3370,
48,TX,4826670,LANCASTER ISD,422 S CENTRE AVE,,,LANCASTER,TX,75146,1621,422 S CENTRE AVE,,,LANCASTER,TX,75146,1621,(972)218-1400,Regular public school district that is not a component of a supervisory union,41,15,5820,1511,102,4,147,7640,
48,TX,4826700,LANEVILLE ISD,7415 FM 1798 W,,,LANEVILLE,TX,75667,9708,7415 FM 1798 W,,,LANEVILLE,TX,75667,9708,(903)863-5353,Regular public school district that is not a component of a supervisory union,0,0,92,52,5,0,38,187,
48,TX,4826790,LAREDO ISD,1702 HOUSTON ST,,,LAREDO,TX,78040,,1702 HOUSTON ST,,,LAREDO,TX,78040,,(956)273-1000,Regular public school district that is not a component of a supervisory union,8,26,9,24006,17,3,168,24237,
48,TX,4826850,LASARA ISD,P O BOX 57,,,LASARA,TX,78561,57,6160 E SIXTH ST,,,LASARA,TX,78561,,(956)642-3598,Regular public school district that is not a component of a supervisory union,3,0,0,438,0,0,4,445,
48,TX,4826910,LATEXO ISD,P O BOX 975,,,LATEXO,TX,75849,975,298 F M 2663,,,LATEXO,TX,75849,975,(936)544-5664,Regular public school district that is not a component of a supervisory union,1,5,21,42,6,0,425,500,
48,TX,4826970,LAZBUDDIE ISD,P O BOX 9,,,LAZBUDDIE,TX,79053,9,675 FM 1172,,,LAZBUDDIE,TX,79053,9,(806)965-2156,Regular public school district that is not a component of a supervisory union,3,0,1,65,2,0,118,189,
48,TX,4827000,LEAKEY ISD,P O BOX 1129,,,LEAKEY,TX,78873,1129,429 HWY 83 N,,,LEAKEY,TX,78873,1129,(830)232-6122,Regular public school district that is not a component of a supervisory union,0,0,1,113,10,0,178,302,
48,TX,4827030,LEANDER ISD,P O BOX 218,,,LEANDER,TX,78646,218,204 W S ST,,,LEANDER,TX,78641,1806,(512)570-0000,Regular public school district that is not a component of a supervisory union,103,2682,1432,9503,1671,58,22777,38226,
48,TX,4827060,LEARY ISD,P O BOX 519,,,HOOKS,TX,75561,519,HWY 82,,,HOOKS,TX,75561,519,(903)838-8960,Regular public school district that is not a component of a supervisory union,0,0,5,6,3,0,95,109,
48,TX,4827090,LEFORS ISD,P O BOX 390,,,LEFORS,TX,79054,390,209 E 5TH ST,,,LEFORS,TX,79054,390,(806)835-2533,Regular public school district that is not a component of a supervisory union,0,1,1,25,6,0,131,164,
48,TX,4827120,LEGGETT ISD,P O BOX 68,,,LEGGETT,TX,77350,68,254 E FM 942,,,LEGGETT,TX,77350,68,(936)398-2804,Regular public school district that is not a component of a supervisory union,1,0,31,47,4,0,80,163,
48,TX,4827180,LEON ISD,12168 HWY 79 W,,,JEWETT,TX,75846,,12168 HWY 79 W,,,JEWETT,TX,75846,,(903)626-1400,Regular public school district that is not a component of a supervisory union,1,20,7,220,9,0,515,772,
48,TX,4827210,LEONARD ISD,1 TIGER ALLEY,,,LEONARD,TX,75452,,1 TIGER ALLEY,,,LEONARD,TX,75452,,(903)587-2318,Regular public school district that is not a component of a supervisory union,16,1,26,165,34,3,673,918,
48,TX,4827240,LEVELLAND ISD,704 11TH ST,,,LEVELLAND,TX,79336,5424,704 11TH ST,,,LEVELLAND,TX,79336,5424,(806)894-9628,Regular public school district that is not a component of a supervisory union,10,9,125,2089,29,1,748,3011,
48,TX,4827270,LEVERETTS CHAPEL ISD,P O BOX 669,,,LAIRD HILL,TX,75666,669,8956 STATE HWY 42 135 N,,,OVERTON,TX,75684,,(903)834-6675,Regular public school district that is not a component of a supervisory union,2,0,17,101,11,0,129,260,
48,TX,4827300,LEWISVILLE ISD,P O BOX 217,,,LEWISVILLE,TX,75067,217,1565 W MAIN ST,,,LEWISVILLE,TX,75067,2616,(469)713-5200,Regular public school district that is not a component of a supervisory union,227,7273,5522,15488,1896,53,22798,53257,
48,TX,4827330,LEXINGTON ISD,8731 N HWY 77,,,LEXINGTON,TX,78947,248,8731 N HWY 77,,,LEXINGTON,TX,78947,248,(979)773-2254,Regular public school district that is not a component of a supervisory union,4,0,74,153,43,1,711,986,
48,TX,4827390,LIBERTY-EYLAU ISD,2901 LEOPARD DR,,,TEXARKANA,TX,75501,7817,2901 LEOPARD DR,,,TEXARKANA,TX,75501,7817,(903)832-1535,Regular public school district that is not a component of a supervisory union,9,3,1342,138,133,4,914,2543,
48,TX,4827420,LIBERTY HILL ISD,301 FORREST ST,,,LIBERTY HILL,TX,78642,,301 FORREST ST,,,LIBERTY HILL,TX,78642,,(512)260-5580,Regular public school district that is not a component of a supervisory union,11,17,42,731,93,6,2777,3677,
48,TX,4827450,LIBERTY ISD,1600 GRAND AVE,,,LIBERTY,TX,77575,4725,1600 GRAND AVE,,,LIBERTY,TX,77575,4725,(936)336-7213,Regular public school district that is not a component of a supervisory union,1,19,357,814,59,0,893,2143,
48,TX,4827510,LINDALE ISD,P O BOX 370,,,LINDALE,TX,75771,370,505 PIERCE ST,,,LINDALE,TX,75771,3336,(903)881-4001,Regular public school district that is not a component of a supervisory union,22,46,255,654,195,4,2870,4046,
48,TX,4827540,LINDEN-KILDARE CISD,205 KILDARE RD,,,LINDEN,TX,75563,,205 KILDARE RD,,,LINDEN,TX,75563,,(903)756-7071,Regular public school district that is not a component of a supervisory union,1,6,132,59,32,0,478,708,
48,TX,4827570,LINDSAY ISD,P O BOX 145,,,LINDSAY,TX,76250,145,495 SIXTH ST,,,LINDSAY,TX,76250,145,(940)668-8923,Regular public school district that is not a component of a supervisory union,5,11,2,15,5,0,452,490,
48,TX,4827600,LINGLEVILLE ISD,P O BOX 134,,,LINGLEVILLE,TX,76461,134,21261 N FM 219,,,LINGLEVILLE,TX,76461,134,(254)968-2596,Regular public school district that is not a component of a supervisory union,0,0,0,130,2,0,139,271,
48,TX,4827630,LIPAN ISD,211 N KICKAPOO,,,LIPAN,TX,76462,2429,211 N KICKAPOO,,,LIPAN,TX,76462,2429,(254)646-2266,Regular public school district that is not a component of a supervisory union,0,0,2,44,6,0,327,379,
48,TX,4827690,LITTLE CYPRESS-MAURICEVILLE CISD,6586 FM 1130,,,ORANGE,TX,77632,,6586 FM 1130,,,ORANGE,TX,77632,,(409)883-2232,Regular public school district that is not a component of a supervisory union,14,51,246,363,105,2,2574,3355,
48,TX,4827720,LITTLE ELM ISD,P O BOX 6000,,,LITTLE ELM,TX,75068,6924,300 LOBO LN,,,LITTLE ELM,TX,75068,,(972)947-9340,Regular public school district that is not a component of a supervisory union,25,211,1109,2940,269,17,2804,7375,
48,TX,4827750,LITTLEFIELD ISD,1207 E 14TH ST,,,LITTLEFIELD,TX,79339,4207,1207 E 14TH ST,,,LITTLEFIELD,TX,79339,4207,(806)385-3844,Regular public school district that is not a component of a supervisory union,2,3,91,1001,15,0,282,1394,
48,TX,4827780,LIVINGSTON ISD,P O BOX 1297,,,LIVINGSTON,TX,77351,1297,1412 S HOUSTON,,,LIVINGSTON,TX,77351,1297,(936)328-2100,Regular public school district that is not a component of a supervisory union,16,29,401,947,104,2,2570,4069,
48,TX,4827810,LLANO ISD,1400 OATMAN ST,,,LLANO,TX,78643,,1400 OATMAN ST,,,LLANO,TX,78643,,(325)247-4747,Regular public school district that is not a component of a supervisory union,6,10,20,449,44,0,1330,1859,
48,TX,4827870,LOCKHART ISD,P O BOX 120,,,LOCKHART,TX,78644,120,105 S COLORADO,,,LOCKHART,TX,78644,2730,(512)398-0000,Regular public school district that is not a component of a supervisory union,19,23,192,4181,81,5,1179,5680,
48,TX,4827890,LOCKNEY ISD,P O BOX 428,,,LOCKNEY,TX,79241,428,416 W WILLOW,,,LOCKNEY,TX,79241,428,(806)652-2115,Regular public school district that is not a component of a supervisory union,0,0,10,372,1,0,81,464,
48,TX,4827930,LOHN ISD,P O BOX 277,,,LOHN,TX,76852,277,1112 FM 504,,,LOHN,TX,76852,277,(325)344-5749,Regular public school district that is not a component of a supervisory union,0,0,0,52,0,0,44,96,
48,TX,4827960,LOMETA ISD,P O BOX 250,,,LOMETA,TX,76853,250,8TH AND MAIN,,,LOMETA,TX,76853,,(512)752-3384,Regular public school district that is not a component of a supervisory union,4,2,1,144,2,0,122,275,
48,TX,4827990,LONDON ISD,1306 FM 43,,,CORPUS CHRISTI,TX,78415,9713,1306 FM 43,,,CORPUS CHRISTI,TX,78415,9713,(361)855-0092,Regular public school district that is not a component of a supervisory union,6,31,13,466,8,0,435,959,
48,TX,4828020,LONE OAK ISD,8162 HWY 69 S,,,LONE OAK,TX,75453,5305,8162 HWY 69 S,,,LONE OAK,TX,75453,5305,(903)662-5427,Regular public school district that is not a component of a supervisory union,10,6,27,96,17,1,875,1032,
48,TX,4828110,LONGVIEW ISD,P O BOX 3268,,,LONGVIEW,TX,75606,3268,1301 E YOUNG ST,,,LONGVIEW,TX,75602,,(903)381-2200,Regular public school district that is not a component of a supervisory union,68,120,3128,3277,280,18,1814,8705,
48,TX,4828140,LOOP ISD,P O BOX 917,,,LOOP,TX,79342,917,1441 FM HWY 303,,,LOOP,TX,79342,917,(806)487-6412,Regular public school district that is not a component of a supervisory union,0,0,2,79,0,0,53,134,
48,TX,4828170,LORAINE ISD,P O BOX 457,,,LORAINE,TX,79532,457,800 S LIGHTFOOT,,,LORAINE,TX,79532,457,(325)737-2225,Regular public school district that is not a component of a supervisory union,2,0,10,89,2,0,67,170,
48,TX,4828200,LORENA ISD,P O BOX 97,,,LORENA,TX,76655,97,308 N FRONTAGE RD,,,LORENA,TX,76655,97,(254)857-3239,Regular public school district that is not a component of a supervisory union,8,5,19,250,48,1,1365,1696,
48,TX,4828230,LORENZO ISD,P O BOX 520,,,LORENZO,TX,79343,520,1003 4TH ST,,,LORENZO,TX,79343,,(806)634-5591,Regular public school district that is not a component of a supervisory union,0,0,8,231,0,0,38,277,
48,TX,4828290,LOS FRESNOS CISD,P O BOX 309,,,LOS FRESNOS,TX,78566,,600 MESQUITE LN,,,LOS FRESNOS,TX,78566,,(956)254-5000,Regular public school district that is not a component of a supervisory union,12,26,24,10470,6,6,296,10840,
48,TX,4828350,LOUISE ISD,P O BOX 97,,,LOUISE,TX,77455,97,408 SECOND ST,,,LOUISE,TX,77455,97,(979)648-2982,Regular public school district that is not a component of a supervisory union,2,3,23,265,6,0,183,482,
48,TX,4828380,LOVEJOY ISD,259 COUNTRY CLUB RD,,,ALLEN,TX,75002,7643,259 COUNTRY CLUB RD,,,ALLEN,TX,75002,7643,(469)742-8000,Regular public school district that is not a component of a supervisory union,30,255,97,324,179,2,3183,4070,
48,TX,4828410,LOVELADY ISD,P O BOX 99,,,LOVELADY,TX,75851,99,11839 TX ST HWY 19 S,,,LOVELADY,TX,75851,99,(936)636-7616,Regular public school district that is not a component of a supervisory union,0,4,47,44,18,0,421,534,
48,TX,4828500,LUBBOCK ISD,1628 19TH ST,,,LUBBOCK,TX,79401,4895,1628 19TH ST,,,LUBBOCK,TX,79401,4895,(806)219-0000,Regular public school district that is not a component of a supervisory union,81,519,3851,16881,560,19,6604,28515,
48,TX,4828530,LUEDERS-AVOCA ISD,334 VANDEVENTER ST,,,LUEDERS,TX,79533,1148,334 VANDEVENTER ST,,,LUEDERS,TX,79533,1148,(325)228-4211,Regular public school district that is not a component of a supervisory union,0,0,4,26,1,0,77,108,
48,TX,4828550,LUFKIN ISD,P O BOX 1407,,,LUFKIN,TX,75902,1407,101 COTTON SQ,,,LUFKIN,TX,75904,,(936)634-6696,Regular public school district that is not a component of a supervisory union,19,122,2379,3344,159,13,2180,8216,
48,TX,4828590,LULING ISD,212 E BOWIE ST,,,LULING,TX,78648,2904,212 E BOWIE ST,,,LULING,TX,78648,2904,(830)875-3191,Regular public school district that is not a component of a supervisory union,3,2,78,962,20,1,379,1445,
48,TX,4828620,LYFORD CISD,P O BOX 220,,,LYFORD,TX,78569,220,8204 SIMON GOMEZ BLVD,,,LYFORD,TX,78569,,(956)347-3900,Regular public school district that is not a component of a supervisory union,0,4,3,1526,0,0,36,1569,
48,TX,4828650,LYTLE ISD,P O BOX 745,,,LYTLE,TX,78052,745,15437 COTTAGE ST,,,LYTLE,TX,78052,745,(830)709-5100,Regular public school district that is not a component of a supervisory union,6,1,12,1279,12,3,287,1600,
48,TX,4828680,MABANK ISD,310 E MARKET ST,,,MABANK,TX,75147,,310 E MARKET ST,,,MABANK,TX,75147,,(903)880-1300,Regular public school district that is not a component of a supervisory union,15,36,66,544,112,1,2685,3459,
48,TX,4828710,MADISONVILLE CISD,P O BOX 879,,,MADISONVILLE,TX,77864,879,718 BACON ST,,,MADISONVILLE,TX,77864,2540,(936)348-2797,Regular public school district that is not a component of a supervisory union,2,14,464,797,61,0,981,2319,
48,TX,4828740,MAGNOLIA ISD,P O BOX 88,,,MAGNOLIA,TX,77353,88,31141 NICHOLS SAWMILL RD,,,MAGNOLIA,TX,77355,8547,(281)356-3571,Regular public school district that is not a component of a supervisory union,78,128,275,4244,261,8,7822,12816,
48,TX,4828780,MALAKOFF ISD,1308 FM 3062,,,MALAKOFF,TX,75148,6125,1308 FM 3062,,,MALAKOFF,TX,75148,6125,(903)489-1152,Regular public school district that is not a component of a supervisory union,3,7,158,207,39,1,942,1357,
48,TX,4828800,MALONE ISD,P O BOX 38,,,MALONE,TX,76660,38,202 W HACKBERRY,,,MALONE,TX,76660,38,(254)533-2321,Regular public school district that is not a component of a supervisory union,0,0,8,70,4,0,56,138,
48,TX,4828830,MALTA ISD,6178 W US HWY 82,,,NEW BOSTON,TX,75570,9500,6178 W US HWY 82,,,NEW BOSTON,TX,75570,9500,(903)667-2950,Regular public school district that is not a component of a supervisory union,4,2,1,9,10,0,123,149,
48,TX,4828890,MANOR ISD,10335 HWY 290E,,,MANOR,TX,78653,,10335 HWY 290 E,,,MANOR,TX,78653,,(512)278-4000,Regular public school district that is not a component of a supervisory union,14,308,1846,5788,208,16,690,8870,
48,TX,4828920,MANSFIELD ISD,605 E BROAD ST,,,MANSFIELD,TX,76063,1794,605 E BROAD ST,,,MANSFIELD,TX,76063,1794,(817)299-6300,Regular public school district that is not a component of a supervisory union,118,2424,9811,8705,1616,43,11592,34309,
48,TX,4828980,MARATHON ISD,P O BOX 416,,,MARATHON,TX,79842,416,109 NE 5TH ST,,,MARATHON,TX,79842,416,(432)386-4431,Regular public school district that is not a component of a supervisory union,1,0,0,46,0,0,23,70,
48,TX,4829010,MARBLE FALLS ISD,1800 COLT CIR,,,MARBLE FALLS,TX,78654,4803,1800 COLT CIR,,,MARBLE FALLS,TX,78654,4803,(830)693-4357,Regular public school district that is not a component of a supervisory union,13,43,88,1966,65,15,2093,4283,
48,TX,4829040,MARFA ISD,P O BOX T,,,MARFA,TX,79843,,400 W LINCOLN ST,,,MARFA,TX,79843,,(432)729-4252,Regular public school district that is not a component of a supervisory union,0,1,3,308,1,0,44,357,
48,TX,4829100,MARION ISD,P O BOX 189,,,MARION,TX,78124,189,211 W OTTO,,,MARION,TX,78124,,(830)914-2803,Regular public school district that is not a component of a supervisory union,3,6,26,554,30,1,823,1443,
